Study: 2.16.840.1.113669.632.20.1211.10000163834
Series: 1.2.840.113704.1.111.5140.1144051259.6
SpacingX: 0.5703125
SpacingY: 0.5703125
SpacingZ: 10.0

label: fibrosis
localisation: diffuse
slice_number: 8
nb_points_on_contour: 534
61.598349715053224 167.12055764360906
61.598349715053224 166.64628290247668
61.598349715053224 166.29057684662746
61.71691840033632 165.93487079077818
61.95405577090248 165.46059604964586
62.07262445618556 165.10488999379663
62.19119314146864 164.74918393794735
62.42833051203481 164.39347788209813
62.54689919731789 164.0377718262489
62.78403656788405 163.68206577039962
62.902605253167145 163.3263597145504
63.139742623733305 162.97065365870114
63.258311309016385 162.61494760285188
63.49544867958256 162.25924154700263
63.73258605014872 161.90353549115338
63.96972342071489 161.42926075002106
64.08829210599795 161.0735546941718
64.32542947656412 160.71784863832255
64.32542947656412 160.36214258247333
64.4439981618472 160.00643652662407
64.56256684713031 159.65073047077482
64.56256684713031 159.29502441492556
64.68113553241338 158.82074967379324
64.68113553241338 158.465043617944
64.68113553241338 158.10933756209474
64.68113553241338 157.75363150624548
64.68113553241338 157.39792545039626
64.79970421769647 157.16078807983007
64.79970421769647 156.80508202398084
64.79970421769647 156.44937596813156
64.79970421769647 156.09366991228234
64.79970421769647 155.73796385643308
64.79970421769647 155.38225780058383
64.91827290297955 155.02655174473458
65.15541027354573 154.67084568888535
65.51111632939495 154.3151396330361
65.86682238524422 154.07800226246994
66.10395975581037 153.72229620662068
66.34109712637654 153.36659015077143
66.69680318222579 153.01088409492218
66.81537186750887 152.65517803907295
66.93394055279195 152.2994719832237
66.93394055279195 151.94376592737444
66.93394055279195 151.5880598715252
66.93394055279195 151.23235381567594
66.93394055279195 150.8766477598267
67.2896466086412 150.52094170397743
67.64535266449045 150.1652356481282
68.0010587203397 149.92809827756201
68.1196274056228 149.5723922217128
68.47533346147203 149.21668616586354
68.7124708320382 148.86098011001428
68.94960820260437 148.50527405416503
69.30531425845362 148.26813668359887
69.54245162901978 147.91243062774961
69.77958899958594 147.5567245719004
70.0167263701521 147.20101851605114
70.1352950554352 146.84531246020188
70.37243242600135 146.48960640435263
70.37243242600135 146.1339003485034
70.49100111128443 145.77819429265415
70.60956979656753 145.4224882368049
70.7281384818506 145.06678218095564
70.96527585241677 144.7110761251064
71.08384453769985 144.35537006925716
71.4395505935491 143.99966401340788
71.79525664939834 143.76252664284175
71.91382533468143 143.40682058699247
72.1509627052476 143.05111453114324
72.38810007581375 142.695408475294
72.50666876109685 142.33970241944473
72.62523744637993 141.98399636359548
72.743806131663 141.62829030774623
72.98094350222917 141.272584251897
73.33664955807842 140.91687819604775
73.57378692864458 140.5611721401985
73.92949298449383 140.32403476963233
74.04806166977693 139.96832871378308
74.28519904034309 139.61262265793383
74.40376772562617 139.2569166020846
74.52233641090925 138.90121054623535
74.8780424667585 138.66407317566916
74.99661115204157 138.30836711981993
75.23374852260774 137.95266106397068
75.47088589317391 137.59695500812143
75.82659194902315 137.35981763755527
76.06372931958933 137.004111581706
76.41943537543857 136.76697421113985
76.65657274600474 136.4112681552906
77.012278801854 136.17413078472444
77.24941617242014 135.8184247288752
77.48655354298631 135.46271867302593
77.72369091355247 135.10701261717668
77.96082828411865 134.75130656132745
78.19796565468481 134.3956005054782
78.55367171053406 134.03989444962895
78.67224039581714 133.6841883937797
79.0279464516664 133.32848233793044
79.38365250751563 133.09134496736428
79.50222119279873 132.73563891151503
79.62078987808181 132.3799328556658
79.73935856336489 132.02422679981655
79.73935856336489 131.6685207439673
79.97649593393105 131.31281468811807
80.21363330449722 130.95710863226878
79.73935856336489 130.48283389113647
80.09506461921414 130.24569652057033
80.45077067506338 130.00855915000415
80.56933936034646 129.6528530941549
80.56933936034646 129.29714703830564
80.56933936034646 128.94144098245638
80.68790804562956 128.58573492660713
80.80647673091264 128.2300288707579
81.16218278676189 127.99289150019175
81.28075147204497 127.63718544434249
81.51788884261111 127.28147938849324
81.51788884261111 126.92577333264398
81.7550262131773 126.57006727679476
82.11073226902653 126.33292990622859
82.34786963959269 125.97722385037933
82.70357569544194 125.74008647981316
83.05928175129118 125.502949109247
83.41498780714043 125.26581173868082
83.77069386298969 125.14724305339774
84.00783123355585 124.7915369975485
84.3635372894051 124.55439962698233
84.71924334525434 124.31726225641617
84.71924334525434 123.96155620056692
84.83781203053744 123.60585014471768
85.0749494011036 123.25014408886842
85.43065545695285 123.13157540358534
85.78636151280209 123.01300671830225
