Study: 1.2.840.113704.1.111.6620.1084352443.1
Series: 1.2.840.113704.1.111.6620.1084352516.7
SpacingX: 0.818359375
SpacingY: 0.818359375
SpacingZ: 10.0

label: fibrosis
localisation: non-relevant
slice_number: 3
nb_points_on_contour: 123
164.68492175509954 266.20265291563663
165.68743763145247 266.20265291563663
166.02160959023678 265.20013703928373
166.68995350780537 264.1976211629308
167.0241254665897 263.19510528657787
167.358297425374 262.19258941022497
167.6924693841583 261.190073533872
167.358297425374 260.18755765751905
166.3557815490211 259.5192137399505
165.35326567266816 258.5166978635975
164.35074979631523 258.18252590481325
163.3482339199623 257.5141819872446
163.01406196117802 256.5116661108917
162.67989000239368 255.5091502345388
162.67989000239368 254.50663435818586
162.67989000239368 253.50411848183293
163.68240587874664 252.8357745642643
164.68492175509954 252.50160260548003
165.68743763145247 252.1674306466957
166.68995350780537 251.8332586879114
167.6924693841583 251.1649147703428
168.69498526051123 250.83074281155848
169.69750113686413 249.82822693520555
170.7000170132171 249.49405497642124
170.7000170132171 248.49153910006834
170.7000170132171 247.4890232237154
169.69750113686413 246.8206793061468
168.69498526051123 245.81816342979386
167.6924693841583 245.14981951222524
166.68995350780537 244.81564755344095
165.68743763145247 244.14730363587233
165.35326567266816 243.1447877595194
164.35074979631523 242.8106158007351
163.3482339199623 241.8080999243822
162.3457180436094 241.13975600681357
161.34320216725646 240.47141208924495
160.34068629090353 239.80306817167633
159.6723423733349 238.80055229532343
158.669826496982 238.4663803365391
157.66731062062908 237.79803641897047
156.66479474427618 237.12969250140188
155.66227886792325 236.79552054261757
154.65976299157032 236.46134858383326
153.65724711521742 236.12717662504895
152.65473123886449 235.45883270748033
151.65221536251155 235.45883270748033
150.64969948615862 236.12717662504895
149.98135556859 237.12969250140188
148.9788396922371 237.79803641897047
148.6446677334528 238.80055229532343
147.9763238158842 239.80306817167633
146.97380793953124 239.80306817167633
145.97129206317834 239.80306817167633
144.9687761868254 239.80306817167633
143.96626031047248 239.80306817167633
142.96374443411958 239.80306817167633
141.96122855776665 240.13724013046064
140.95871268141374 240.80558404802926
139.95619680506078 241.13975600681357
139.6220248462765 242.14227188316647
139.28785288749216 243.1447877595194
139.28785288749216 244.14730363587233
139.28785288749216 245.14981951222524
139.28785288749216 246.1523353885782
138.95368092870788 247.1548512649311
137.95116505235495 247.82319518249972
137.28282113478633 248.82571105885262
136.28030525843343 249.82822693520555
136.28030525843343 250.83074281155848
136.28030525843343 251.8332586879114
135.94613329964912 252.8357745642643
135.94613329964912 253.83829044061724
135.94613329964912 254.84080631697014
135.94613329964912 255.84332219332308
135.94613329964912 256.845838069676
135.94613329964912 257.84835394602896
135.6119613408648 258.8508698223818
135.6119613408648 259.85338569873477
135.2777893820805 260.8559015750877
135.2777893820805 261.85841745144063
134.9436174232962 262.86093332779353
134.9436174232962 263.8634492041465
134.9436174232962 264.8659650804994
134.9436174232962 265.8684809568523
134.9436174232962 266.87099683320525
134.9436174232962 267.87351270955816
134.9436174232962 268.87602858591106
134.9436174232962 269.878544462264
134.9436174232962 270.8810603386169
134.9436174232962 271.8835762149698
134.9436174232962 272.8860920913228
134.9436174232962 273.8886079676757
135.6119613408648 274.8911238440286
136.61447721721774 274.8911238440286
137.61699309357064 274.8911238440286
138.61950896992357 274.5569518852443
139.6220248462765 273.8886079676757
140.6245407226294 273.22026405010706
141.62705659898234 272.8860920913228
142.62957247533527 272.55192013253844
143.63208835168817 272.2177481737541
144.6346042280411 272.2177481737541
145.63712010439403 272.2177481737541
146.63963598074696 271.8835762149698
147.64215185709986 271.8835762149698
148.6446677334528 271.54940425618554
149.64718360980572 271.54940425618554
150.64969948615862 271.2152322974012
151.65221536251155 270.8810603386169
152.65473123886449 270.5468883798326
153.65724711521742 269.878544462264
154.65976299157032 269.21020054469534
155.66227886792325 268.87602858591106
156.66479474427618 268.5418566271268
157.66731062062908 268.5418566271268
158.669826496982 268.5418566271268
159.6723423733349 268.5418566271268
160.67485824968787 268.5418566271268
161.67737412604077 268.5418566271268
162.67989000239368 268.5418566271268
163.68240587874664 268.5418566271268
164.68492175509954 268.20768466834244
165.01909371388385 267.20516879198954
slice_number: 4
nb_points_on_contour: 243
153.32307515643308 254.84080631697014
153.32307515643308 253.83829044061724
152.9889031976488 252.8357745642643
152.9889031976488 251.8332586879114
152.9889031976488 250.83074281155848
152.9889031976488 249.82822693520555
153.65724711521742 248.82571105885262
153.9914190740017 247.82319518249972
154.32559103278604 246.8206793061468
154.99393495035463 245.81816342979386
155.99645082670756 245.14981951222524
156.99896670306046 244.48147559465662
157.66731062062908 243.4789597183037
158.669826496982 242.8106158007351
159.6723423733349 242.14227188316647
160.67485824968787 241.47392796559788
161.67737412604077 241.13975600681357
162.67989000239368 240.47141208924495
163.68240587874664 239.80306817167633
163.68240587874664 238.80055229532343
163.68240587874664 237.79803641897047
163.68240587874664 236.79552054261757
163.68240587874664 235.79300466626464
163.68240587874664 234.79048878991173
163.68240587874664 233.7879729135588
163.01406196117802 232.7854570372059
162.3457180436094 231.78294116085297
161.67737412604077 230.78042528450004
160.67485824968787 230.11208136693142
159.6723423733349 229.4437374493628
158.669826496982 228.77539353179418
157.66731062062908 228.10704961422556
156.66479474427618 228.10704961422556
155.66227886792325 228.10704961422556
154.65976299157032 228.10704961422556
153.65724711521742 228.10704961422556
152.65473123886449 228.10704961422556
151.65221536251155 228.4412215730099
150.31552752737434 228.77539353179418
149.3130116510214 228.77539353179418
148.31049577466848 228.77539353179418
147.30797989831558 228.77539353179418
146.30546402196262 228.77539353179418
145.30294814560972 228.4412215730099
144.3004322692568 228.10704961422556
143.63208835168817 227.10453373787266
142.62957247533527 226.43618982030404
141.62705659898234 226.43618982030404
140.6245407226294 226.43618982030404
139.6220248462765 226.77036177908835
138.61950896992357 227.10453373787266
137.61699309357064 227.43870569665697
136.61447721721774 228.10704961422556
135.94613329964912 229.10956549057852
134.9436174232962 229.77790940814714
134.27527350572757 230.78042528450004
133.27275762937467 231.44876920206866
132.60441371180605 232.45128507842156
131.93606979423743 233.4538009547745
131.60189783545312 234.45631683112742
131.2677258766688 235.45883270748033
131.2677258766688 236.46134858383326
130.9335539178845 237.4638644601862
130.59938195910019 238.4663803365391
130.26521000031588 239.46889621289205
129.9310380415316 240.47141208924495
129.59686608274728 241.47392796559788
129.59686608274728 242.4764438419508
129.59686608274728 243.4789597183037
129.59686608274728 244.48147559465662
129.59686608274728 245.48399147100957
129.59686608274728 246.48650734736248
129.59686608274728 247.4890232237154
129.59686608274728 248.49153910006834
129.59686608274728 249.49405497642124
129.59686608274728 250.49657085277417
129.59686608274728 251.4990867291271
129.59686608274728 252.50160260548003
129.59686608274728 253.50411848183293
129.26269412396297 254.50663435818586
129.26269412396297 255.5091502345388
129.26269412396297 256.5116661108917
129.26269412396297 257.5141819872446
129.26269412396297 258.5166978635975
129.26269412396297 259.5192137399505
129.26269412396297 260.5217296163034
128.92852216517866 261.5242454926563
128.92852216517866 262.52676136900925
128.59435020639435 263.8634492041465
128.26017824761004 264.8659650804994
128.26017824761004 265.8684809568523
128.26017824761004 266.87099683320525
128.26017824761004 267.87351270955816
128.26017824761004 268.87602858591106
128.26017824761004 269.878544462264
128.26017824761004 270.8810603386169
128.26017824761004 271.8835762149698
128.26017824761004 272.8860920913228
128.26017824761004 274.22277992646
128.26017824761004 275.22529580281287
128.26017824761004 276.5619836379501
128.26017824761004 277.56449951430307
128.26017824761004 278.567015390656
128.26017824761004 279.5695312670089
128.26017824761004 280.57204714336183
128.26017824761004 281.5745630197148
128.26017824761004 282.57707889606763
128.26017824761004 283.5795947724206
128.26017824761004 284.5821106487735
128.59435020639435 285.5846265251264
128.92852216517866 286.58714240147935
129.26269412396297 287.5896582778323
129.9310380415316 288.59217415418516
130.9335539178845 289.26051807175384
131.2677258766688 290.26303394810674
131.93606979423743 291.26554982445964
132.60441371180605 292.2680657008126
132.93858567059033 293.2705815771655
133.60692958815895 294.2730974535184
134.6094454645119 295.27561332987136
134.9436174232962 296.27812920622426
135.2777893820805 297.28064508257717
135.2777893820805 298.2831609589301
136.28030525843343 298.9515048764987
136.61447721721774 299.95402075285165
137.61699309357064 300.28819271163593
138.28533701113926 301.2907085879889
139.28785288749216 302.62739642312613
140.29036876384512 303.6299122994791
141.29288464019803 304.63242817583193
141.96122855776665 305.6349440521849
142.62957247533527 306.6374599285378
143.2979163929039 307.6399758048907
144.3004322692568 308.64249168124365
145.30294814560972 309.3108355988123
145.63712010439403 310.3133514751652
146.63963598074696 311.31586735151814
147.64215185709986 312.31838322787104
148.31049577466848 313.32089910422394
149.3130116510214 313.32089910422394
150.31552752737434 313.32089910422394
151.31804340372724 313.32089910422394
152.32055928008018 312.6525551866553
152.65473123886449 311.6500393103024
153.65724711521742 310.9816953927338
154.32559103278604 309.9791795163809
155.32810690913894 309.64500755759656
156.33062278549184 309.64500755759656
157.3331386618448 309.64500755759656
158.3356545381977 309.64500755759656
159.33817041455063 309.64500755759656
160.34068629090353 309.64500755759656
161.34320216725646 309.64500755759656
162.3457180436094 309.64500755759656
163.3482339199623 310.3133514751652
164.35074979631523 310.64752343394946
165.35326567266816 311.31586735151814
166.68995350780537 312.31838322787104
167.6924693841583 312.6525551866553
168.69498526051123 313.32089910422394
169.69750113686413 313.6550710630082
170.7000170132171 314.32341498057684
171.70253288957 314.99175889814546
172.70504876592292 314.6575869393612
173.03922072470723 313.6550710630082
173.37339268349155 312.6525551866553
173.70756464227583 311.6500393103024
173.70756464227583 310.64752343394946
173.70756464227583 309.64500755759656
173.70756464227583 308.64249168124365
173.70756464227583 307.6399758048907
173.70756464227583 306.6374599285378
173.70756464227583 305.6349440521849
173.70756464227583 304.63242817583193
174.04173660106014 303.6299122994791
174.71008051862876 302.62739642312613
175.7125963949817 302.29322446434185
176.7151122713346 302.29322446434185
177.71762814768755 301.62488054677317
178.38597206525614 300.62236467042027
179.05431598282476 299.61984879406737
179.38848794160907 298.6173329177144
179.38848794160907 297.6148170413615
179.38848794160907 296.6123011650086
179.38848794160907 295.60978528865564
179.38848794160907 294.60726941230274
178.38597206525614 294.60726941230274
177.3834561889032 294.60726941230274
176.3809403125503 294.60726941230274
175.37842443619738 294.60726941230274
174.37590855984445 294.60726941230274
173.37339268349155 294.60726941230274
172.37087680713861 294.60726941230274
171.36836093078568 294.60726941230274
170.36584505443275 294.60726941230274
169.36332917807985 294.60726941230274
168.36081330172692 294.60726941230274
167.358297425374 294.60726941230274
166.3557815490211 294.60726941230274
165.35326567266816 294.2730974535184
164.35074979631523 293.60475353594984
163.68240587874664 292.6022376595969
163.01406196117802 291.26554982445964
163.01406196117802 290.26303394810674
163.01406196117802 289.26051807175384
163.01406196117802 288.2580021954009
163.01406196117802 287.255486319048
163.01406196117802 286.2529704426951
163.68240587874664 285.2504545663421
164.01657783753092 284.2479386899892
164.35074979631523 283.2454228136363
164.68492175509954 282.24290693728335
164.35074979631523 281.24039106093045
163.3482339199623 280.57204714336183
162.3457180436094 279.5695312670089
161.34320216725646 278.9011873494403
160.34068629090353 278.567015390656
159.6723423733349 277.56449951430307
158.669826496982 276.89615559673445
158.0014825794134 275.89363972038154
157.66731062062908 274.8911238440286
157.66731062062908 273.8886079676757
157.66731062062908 272.8860920913228
158.669826496982 272.2177481737541
159.33817041455063 271.2152322974012
160.34068629090353 270.5468883798326
161.00903020847215 269.5443725034797
161.34320216725646 268.5418566271268
161.34320216725646 267.5393407507738
161.34320216725646 266.20265291563663
161.00903020847215 265.20013703928373
160.67485824968787 264.1976211629308
160.34068629090353 263.19510528657787
159.6723423733349 262.19258941022497
159.00399845576632 261.190073533872
158.669826496982 260.18755765751905
158.3356545381977 259.1850417811662
157.66731062062908 258.18252590481325
156.66479474427618 257.84835394602896
155.99645082670756 256.845838069676
154.99393495035463 256.1774941521074
154.65976299157032 255.17497827575448
153.9914190740017 254.17246239940155
slice_number: 5
nb_points_on_contour: 318
167.6924693841583 311.31586735151814
167.35829742537393 310.3133514751652
166.3557815490211 309.6450075575966
166.02160959023672 308.64249168124365
165.01909371388385 307.6399758048907
164.0165778375309 306.97163188732213
163.3482339199623 305.9691160109692
162.3457180436093 305.3007720934008
161.67737412604072 304.29825621704765
160.67485824968787 303.62991229947926
160.00651433211925 302.6273964231263
159.00399845576626 301.62488054677317
158.0014825794133 300.9565366292048
157.66731062062905 299.9540207528518
156.99896670306046 298.9515048764987
156.6647947442761 297.9489890001458
156.33062278549184 296.9464731237929
155.99645082670747 295.94395724744004
155.99645082670747 294.9414413710871
155.99645082670747 293.9389254947341
155.99645082670747 292.9364096183814
155.99645082670747 291.9338937420284
155.99645082670747 290.93137786567536
155.99645082670747 289.9288619893224
155.99645082670747 288.92634611296955
155.99645082670747 287.9238302366166
156.33062278549184 286.92131436026364
157.3331386618448 286.2529704426951
158.33565453819767 285.9187984839108
159.33817041455063 285.9187984839108
159.67234237333489 284.916282607558
159.67234237333489 283.91376673120493
159.67234237333489 282.91125085485197
159.67234237333489 281.90873497849907
159.33817041455063 280.9062191021461
159.00399845576626 279.90370322579327
159.33817041455063 278.9011873494403
160.34068629090348 278.23284343187174
161.34320216725646 277.56449951430307
161.67737412604072 276.5619836379501
162.01154608482508 275.55946776159726
162.3457180436093 274.5569518852443
162.67989000239368 273.55443600889134
162.67989000239368 272.5519201325386
162.67989000239368 271.54940425618565
162.67989000239368 270.5468883798326
162.67989000239368 269.5443725034797
162.01154608482508 268.5418566271268
161.0090302084721 267.87351270955816
160.34068629090348 266.87099683320525
159.33817041455063 266.2026529156367
158.669826496982 265.20013703928373
158.33565453819767 264.1976211629308
157.3331386618448 263.5292772453622
156.6647947442761 262.52676136900925
155.66227886792325 262.19258941022497
154.32559103278604 261.8584174514407
153.32307515643305 261.8584174514407
152.32055928008018 261.8584174514407
151.31804340372722 261.8584174514407
150.31552752737426 261.5242454926563
149.98135556859 260.52172961630345
149.64718360980564 259.5192137399505
149.3130116510214 258.5166978635975
149.3130116510214 257.5141819872446
149.3130116510214 256.5116661108917
149.64718360980564 255.50915023453888
149.98135556859 254.50663435818595
149.98135556859 253.50411848183293
149.98135556859 252.50160260548012
149.98135556859 251.49908672912719
149.98135556859 250.49657085277425
150.31552752737426 249.49405497642124
150.64969948615862 248.49153910006834
151.31804340372722 247.4890232237155
151.98638732129584 246.48650734736256
152.65473123886443 245.48399147100957
153.65724711521742 245.14981951222532
154.65976299157026 244.48147559465662
155.66227886792325 244.48147559465662
156.6647947442761 244.48147559465662
157.66731062062905 244.48147559465662
158.669826496982 244.48147559465662
159.67234237333489 244.48147559465662
160.67485824968787 244.48147559465662
161.67737412604072 244.48147559465662
162.67989000239368 244.48147559465662
163.68240587874664 244.48147559465662
164.6849217550995 244.48147559465662
165.68743763145247 244.48147559465662
166.68995350780534 244.48147559465662
167.6924693841583 244.48147559465662
169.0291572192955 244.48147559465662
170.03167309564847 244.48147559465662
170.7000170132171 243.4789597183038
170.7000170132171 242.47644384195084
170.7000170132171 241.4739279655979
170.7000170132171 240.47141208924495
